Country,Date,Cases,Deaths,Recovered,Active,Critical,Tests,Population,Vaccinated
India,2023-10-02,838,80,461,441,40,9092,9430261,11570
India,2023-07-23,441,97,128,442,33,40255,12781563,86878
India,2023-01-13,264,19,48,61,1,54347,14044948,41923
India,2023-05-30,334,10,358,353,41,74782,6517008,99291
India,2023-08-19,581,2,157,73,8,36153,8809834,36968
India,2023-04-23,925,78,401,347,28,56406,7599089,62418
India,2023-10-20,685,98,9,385,18,46943,3511470,24912
India,2023-11-08,226,36,644,420,20,58728,6655728,2497
India,2023-01-03,72,56,100,199,45,99404,15353343,92668
India,2023-06-17,482,44,647,231,27,59179,4953973,22370
India,2023-01-06,144,65,429,468,11,63131,15584020,46766
India,2023-10-21,458,80,427,129,28,66340,7012527,72062
India,2023-02-22,744,60,38,159,46,53004,2746969,98058
India,2023-10-02,645,92,30,119,40,17620,15602266,70246
India,2023-08-22,442,3,300,371,6,43475,12282545,53947
India,2023-03-09,380,0,337,287,50,18717,6221961,20974
India,2023-07-01,949,66,838,251,11,8916,10932691,75179
India,2023-08-22,844,71,981,413,42,2600,15177676,77462
India,2023-01-12,542,4,229,420,13,71061,1343642,55065
India,2023-02-01,209,32,618,283,34,90648,13988519,2766
India,2023-06-25,158,75,532,129,9,66498,4003939,88477
India,2023-02-01,338,85,156,495,2,52382,1726241,8870
India,2023-04-20,256,11,693,371,46,41791,5761678,77660
India,2023-07-22,677,16,281,255,45,96931,3600736,4532
India,2023-06-28,156,85,393,156,14,35924,15639522,55152
India,2023-03-06,219,63,47,229,5,67466,16631791,58323
India,2023-06-22,936,71,320,344,42,21026,12121945,68054
India,2023-07-04,922,43,764,144,9,20994,4870167,18492
India,2023-07-13,461,59,557,25,34,79050,5807550,43714
India,2023-06-13,677,10,868,415,43,57789,5033865,14055
India,2023-09-28,753,66,493,373,23,81638,7580412,90745
India,2023-02-09,643,80,891,480,50,22989,16140666,39423
India,2023-03-28,827,88,346,486,35,28264,1008278,94170
India,2023-06-11,611,89,601,361,10,97591,1532535,67985
India,2023-10-10,406,37,76,236,4,72450,17451385,82466
India,2023-09-01,114,39,780,289,3,27436,10283988,14677
India,2023-06-12,823,37,790,405,9,41313,2637873,67064
India,2023-06-09,353,15,680,489,9,86827,8988323,31915
India,2023-10-01,508,78,704,439,6,78069,16325486,77220
India,2023-07-16,563,30,40,387,33,50706,1987195,62322
India,2023-03-02,252,34,117,6,1,36715,13636502,80321
India,2023-07-14,130,75,766,260,48,47800,17361435,23489
India,2023-11-24,450,27,505,408,44,20698,10588642,99696
India,2023-08-24,331,100,287,499,50,37668,19528473,20982
India,2023-07-18,696,46,29,241,22,91428,7009569,96665
India,2023-06-11,930,93,969,474,19,26867,2846085,48736
India,2023-04-25,337,2,57,89,10,96079,19548865,57348
India,2023-03-02,610,34,65,333,42,59495,10147603,83762
India,2023-03-05,495,91,739,279,15,13600,16319219,99372
India,2023-10-31,807,60,14,424,42,48428,15972760,78070
India,2023-03-11,778,59,836,355,37,81728,10368469,67127
India,2023-11-12,512,75,441,18,3,18761,10201094,41225
India,2023-02-16,507,92,463,144,19,41835,15111830,56418
India,2023-04-07,247,88,664,213,22,1978,14072353,82465
India,2023-10-04,975,53,776,485,28,40293,2852086,89650
India,2023-07-23,618,9,289,194,17,72570,19774624,88606
India,2023-08-24,117,66,113,368,10,12798,1247228,77750
India,2023-01-25,435,54,274,374,49,83922,12879270,82118
India,2023-05-10,967,4,189,307,6,19480,10548059,75593
India,2023-03-21,740,2,869,333,6,67699,10290988,84793
India,2023-03-11,194,53,942,195,44,43385,16895735,48416
India,2023-01-03,378,96,281,263,29,45678,16816060,63239
India,2023-08-25,666,81,165,66,39,61983,12187736,93866
India,2023-10-14,625,9,394,130,9,78906,7889634,55617
India,2023-10-09,261,71,98,2,16,52967,7900690,84452
India,2023-07-08,237,0,184,467,45,95956,18898174,20876
India,2023-10-15,584,1,719,281,26,44125,11232471,75291
India,2023-09-09,755,75,764,374,50,12626,13068032,6443
India,2023-01-25,86,13,64,380,35,98273,17857000,58536
India,2023-07-16,573,90,645,443,38,61327,19091542,82433
India,2023-11-12,1,28,763,391,20,8641,11713339,93032
India,2023-04-11,675,36,91,226,10,18048,13504734,8713
India,2023-06-09,187,17,276,209,33,68863,12028930,7357
India,2023-08-27,106,34,721,148,8,46921,19295604,62521
India,2023-02-09,723,16,55,155,25,81810,11034225,160
India,2023-07-14,657,51,223,178,18,29971,8804724,50579
India,2023-10-25,35,80,901,204,3,26333,5419701,26474
India,2023-05-30,18,73,395,278,12,4642,11876096,33470
India,2023-01-14,214,20,167,302,0,20428,3593697,94731
India,2023-02-21,900,6,559,291,42,79313,4430942,1639
India,2023-06-17,686,85,20,245,8,76008,19614853,92521
India,2023-03-25,583,29,230,369,6,88534,6520877,41009
India,2023-06-20,640,60,447,368,44,91003,5406942,68917
India,2023-08-28,63,99,671,259,17,28153,8391322,78111
India,2023-08-22,143,78,427,219,14,9088,7036510,94954
India,2023-11-27,643,69,733,386,34,67141,12850712,89241
India,2023-05-04,612,62,802,375,9,48069,14071231,15138
India,2023-07-12,457,11,568,305,19,99957,10518850,54
India,2023-06-27,770,61,235,219,45,48200,11652818,90743
India,2023-03-11,740,8,788,486,18,76929,19612030,2378
India,2023-01-27,712,60,634,269,25,70259,1685586,1603
India,2023-09-13,504,25,466,243,16,43181,2261034,56625
India,2023-01-07,534,51,134,240,40,23027,17749384,41688
India,2023-03-24,417,82,264,160,1,57081,2971315,42926
India,2023-05-01,238,17,821,109,9,20038,19503550,24290
India,2023-02-23,940,1,345,239,6,11206,5947307,31236
India,2023-11-04,466,74,430,347,43,23781,8835060,77144
India,2023-04-22,948,55,50,420,29,64184,19260156,66959
India,2023-08-22,549,61,184,97,3,4664,9533910,31186
India,2023-04-09,417,17,327,44,11,15015,5819354,63737
India,2023-01-14,783,49,18,79,41,87575,5125838,44476
India,2023-03-08,349,2,716,167,34,49377,9017739,51049
India,2023-04-08,424,18,204,443,14,82550,4754223,88929
India,2023-08-18,426,47,451,290,37,46780,3409560,34640
India,2023-07-15,219,34,931,39,4,51841,5476722,14319
India,2023-08-12,922,96,202,1,31,28839,2805046,42211
India,2023-10-18,253,96,925,425,50,57459,12380192,38188
India,2023-07-08,229,80,496,398,50,24644,11338266,84593
India,2023-04-09,907,41,46,292,0,32849,12383125,31874
India,2023-04-16,741,29,58,183,34,96921,16078499,62169
India,2023-05-14,106,44,480,305,17,63592,13614959,2138
India,2023-07-12,877,54,781,401,12,42397,17391334,96967
India,2023-08-10,587,73,625,276,12,23944,6564190,73623
India,2023-09-19,480,14,308,150,29,16256,15457356,71707
India,2023-09-10,314,4,495,419,30,91076,15010414,54252
India,2023-04-28,937,40,491,328,2,37712,14110935,34572
India,2023-05-15,699,67,224,304,8,84212,15250725,93524
India,2023-08-07,32,81,378,76,39,67298,19672883,37161
India,2023-03-10,98,28,332,231,33,87211,13050857,37092
India,2023-06-08,524,47,182,225,28,10421,19509911,37817
India,2023-07-14,476,51,882,463,12,48697,2863540,14814
India,2023-03-03,98,45,40,76,48,37860,4685466,49386
India,2023-11-20,55,8,768,338,49,92866,13466003,16943
India,2023-09-21,780,79,456,60,14,38912,3437208,84390
India,2023-03-06,454,84,109,159,19,86025,10008348,69602
India,2023-06-02,993,46,375,86,33,18318,11019473,45342
India,2023-03-04,504,57,626,284,45,41995,6638369,91703
India,2023-03-10,765,10,930,81,10,51225,1040086,26680
India,2023-04-23,939,42,655,130,15,22905,14182302,81534
India,2023-06-06,361,7,146,60,50,85206,2020593,62894
India,2023-02-25,720,46,337,186,13,29509,5649378,22158
India,2023-02-24,504,28,191,124,28,52921,13387022,77256
India,2023-05-02,117,70,433,16,9,52733,7034281,98919
India,2023-09-10,719,81,749,448,39,42310,1261756,92077
India,2023-04-21,157,52,841,203,48,21257,7641257,10523
India,2023-10-05,274,59,374,476,24,28956,11400754,41805
India,2023-09-07,776,67,247,468,3,43459,18030676,14766
India,2023-04-08,926,31,399,332,14,12308,11253943,25508
India,2023-03-07,747,78,998,370,10,32676,6319790,39120
India,2023-05-25,210,98,627,123,43,6935,7627110,28970
India,2023-01-01,994,5,471,77,46,69680,2787712,89904
India,2023-03-01,360,62,832,8,37,49160,17168270,3999
India,2023-04-30,594,9,137,498,48,72143,3252115,77339
India,2023-05-19,304,27,667,498,37,24104,19752659,3842
India,2023-10-03,72,72,17,396,48,71493,11169260,36507
India,2023-05-05,82,33,392,375,6,94007,12405082,87421
India,2023-09-12,328,64,665,177,19,76536,6900433,8870
India,2023-05-17,381,72,1,75,8,14620,7024603,90318
India,2023-07-04,637,19,794,284,13,59728,14470718,54637
India,2023-01-26,508,80,830,338,11,19421,14918097,82282
India,2023-02-16,625,47,482,111,22,49331,5199234,74417
India,2023-11-18,456,75,593,87,23,59852,5278269,44125
India,2023-02-07,304,86,318,355,9,73212,11720317,46523
India,2023-03-13,522,88,995,98,29,91329,14383564,63578
India,2023-08-07,983,27,2,374,48,63052,12947715,28577
India,2023-07-30,717,68,970,215,28,92784,7665694,73479
India,2023-11-26,761,4,468,111,46,26075,10022175,75399
India,2023-01-27,150,61,216,413,24,30849,11122743,270
India,2023-10-22,730,1,656,118,42,8392,14806934,72813
India,2023-07-31,257,63,726,213,25,74989,19186587,28140
India,2023-10-25,255,53,815,2,26,27315,17865206,37310
India,2023-10-13,364,47,156,334,30,24822,11813174,6356
India,2023-02-23,913,23,900,320,36,69386,9260359,7212
India,2023-09-24,815,90,470,16,37,14355,8231325,2206
India,2023-08-31,197,73,31,195,34,2631,14359094,13055
India,2023-07-31,369,23,89,86,17,11147,8464132,45320
India,2023-04-21,1,42,202,413,0,49413,14434694,54017
India,2023-06-18,246,26,876,418,13,28939,12367418,50908
India,2023-03-08,721,81,718,85,41,7470,17523437,90174
India,2023-10-03,603,75,243,71,22,76772,11267568,37500
India,2023-05-26,389,83,60,73,27,81482,8141085,53298
India,2023-01-05,922,23,739,468,16,43396,5037920,6973
India,2023-07-03,494,99,451,494,33,66547,5244742,29987
India,2023-08-10,628,96,450,181,11,63115,2121880,76937
India,2023-07-29,902,63,236,297,21,69992,11772996,73404
India,2023-02-18,39,51,155,56,8,57677,7544469,91157
India,2023-06-14,277,41,621,268,35,50608,3233923,32645
India,2023-09-08,285,88,706,337,36,34202,11185844,78101
India,2023-07-27,51,0,437,37,46,31585,14879035,60550
India,2023-01-28,852,49,438,337,15,56414,18944726,60201
India,2023-08-29,550,20,45,498,36,86769,15399042,95926
India,2023-04-05,887,52,913,326,9,94003,13786650,30976
India,2023-02-22,976,66,810,206,28,25787,7598018,49831
India,2023-11-20,50,87,580,119,41,17045,3259983,10294
India,2023-03-14,731,97,299,216,30,25146,6370339,11169
India,2023-05-18,976,34,882,172,8,12389,14314017,39597
India,2023-06-25,214,56,374,180,37,56043,4258002,88624
India,2023-06-16,648,27,327,193,18,32702,18312082,79716
India,2023-01-18,319,58,993,90,4,15870,15200215,79276
India,2023-02-20,183,26,910,182,38,94621,8403534,39811
India,2023-02-18,564,48,752,9,1,10957,17483653,59354
India,2023-03-27,406,31,128,334,0,2217,17228217,81911
India,2023-11-01,332,55,466,209,38,3833,11029449,71819
India,2023-04-14,59,30,51,272,22,48352,2545258,81183
India,2023-08-31,50,81,704,211,14,49238,5577995,89694
India,2023-06-30,716,98,170,53,17,67426,8006272,46871
India,2023-06-28,574,28,183,57,43,11986,10730760,27742
India,2023-04-13,738,98,207,148,9,17463,12544912,8929
India,2023-09-05,423,3,66,378,9,23799,17769670,27256
India,2023-07-12,182,67,967,288,43,7042,18124559,53423
India,2023-06-26,544,34,933,368,18,94238,7334898,18236
India,2023-04-08,20,52,275,185,35,85124,5803179,71892
India,2023-07-04,238,79,242,333,44,72466,5013699,56728
India,2023-06-18,809,84,665,90,30,45824,4523322,52014
India,2023-09-29,319,66,930,375,22,83307,16541493,89775
India,2023-06-29,567,57,429,407,31,62973,9376091,41325
India,2023-02-05,645,12,227,135,10,15058,7995614,62078
India,2023-04-04,916,60,1,135,1,8864,9035593,83340
India,2023-03-05,374,79,387,270,19,48599,19203217,8184
India,2023-05-12,178,30,963,243,49,92420,8064135,93346
India,2023-08-13,909,84,839,431,25,3255,14179077,50907
India,2023-08-15,193,78,101,159,41,65936,6111781,59127
India,2023-10-09,354,73,848,454,43,96358,3361088,34228
India,2023-06-30,808,11,292,457,1,2426,17623541,18121
India,2023-05-22,368,24,656,454,28,83788,17146972,67373
India,2023-02-08,431,64,974,368,43,79941,1919175,43395
India,2023-01-06,139,63,87,427,8,29089,2137060,16321
India,2023-10-10,700,76,482,328,46,15487,10763194,69557
India,2023-07-30,922,48,610,220,5,80704,7663658,76679
India,2023-01-18,697,28,21,368,5,59287,9507633,77104
India,2023-10-31,416,90,255,450,48,15992,15125117,17527
India,2023-07-11,474,18,463,483,37,57961,17030843,58975
India,2023-04-20,10,99,131,274,1,9637,17728812,24166
India,2023-07-29,865,69,139,309,49,44142,17113811,16821
India,2023-03-12,668,0,606,65,49,69501,18735282,16655
India,2023-07-14,456,66,337,478,13,40089,3524561,54023
India,2023-04-26,10,75,188,165,39,75804,10401695,46534
India,2023-03-18,44,10,302,365,11,51726,5932585,60074
India,2023-04-02,664,37,909,53,33,91921,13741900,30602
India,2023-02-23,507,99,122,42,21,30371,9546879,84913
India,2023-05-04,380,57,101,32,21,98153,19489066,74264
India,2023-11-05,117,57,287,342,33,84997,14705706,40506
India,2023-10-27,407,31,815,118,20,79972,19646074,76788
India,2023-11-13,975,96,380,353,29,38543,6203377,31711
India,2023-09-16,901,79,554,405,14,96878,15338577,73753
India,2023-05-28,414,21,529,208,25,48022,19574468,73669
India,2023-07-05,837,54,853,270,38,41715,2541672,60750
India,2023-07-31,854,80,252,11,13,38425,18537893,84840
India,2023-03-26,121,14,710,345,35,66030,10503946,47144
India,2023-05-11,95,62,686,352,37,60017,2064857,47235
India,2023-09-20,478,66,187,339,17,57993,12002788,75352
India,2023-09-16,15,41,132,104,12,33436,16756775,22827
India,2023-09-18,152,0,363,148,25,26670,18200210,62311
India,2023-04-08,357,59,177,276,47,39236,13728869,82691
India,2023-10-24,523,25,825,31,28,32513,14135336,27520
India,2023-02-26,109,16,427,121,37,95808,18372461,1752
India,2023-06-05,785,67,162,44,39,60578,6796892,62296
India,2023-05-11,841,56,861,195,37,92568,3851343,55783
India,2023-06-30,582,31,565,60,13,60575,11949976,42090
India,2023-04-05,491,36,51,87,11,42657,10518906,52066
India,2023-11-08,262,44,752,391,7,48061,2854171,34976
India,2023-05-18,587,16,229,381,42,54907,7800215,20752
India,2023-06-04,581,59,450,319,25,86954,15854672,26602
India,2023-10-05,654,49,72,312,43,38556,15321768,45234
India,2023-10-02,614,47,523,108,20,46478,19319701,30209
India,2023-11-24,636,41,193,350,49,94953,7720343,85220
India,2023-09-07,344,6,781,351,8,51351,6563752,67592
India,2023-05-15,290,16,903,83,38,20658,10322136,47926
India,2023-01-05,242,6,284,473,49,42221,12307262,85361
India,2023-04-26,219,34,288,498,25,61040,6108948,1572
India,2023-08-11,356,12,249,389,43,13740,3631146,25416
India,2023-06-27,231,12,715,288,11,68703,2102846,48363
India,2023-07-11,878,86,911,18,29,74045,14921070,4721
India,2023-04-09,958,8,725,53,36,50518,4545080,66216
India,2023-06-08,472,19,692,123,20,99720,19976947,51108
India,2023-07-21,959,18,653,412,33,90613,9694197,71054
India,2023-07-09,448,51,705,252,24,1561,1265690,37380
India,2023-08-16,850,96,430,308,47,29710,16296706,6404
India,2023-05-14,654,83,462,201,39,28184,3482347,57535
India,2023-08-03,878,12,31,92,20,56303,15510521,84048
India,2023-04-15,410,39,572,25,32,61431,7816643,99964
India,2023-06-21,395,43,314,43,44,18624,3967893,45383
India,2023-07-08,17,94,361,24,37,62021,12274317,36646
India,2023-06-06,800,98,925,200,36,86135,10548529,97158
India,2023-09-09,324,92,636,6,0,1439,9367242,69822
India,2023-10-06,701,11,8,495,44,67613,14160185,78205
India,2023-11-11,945,91,131,230,47,68590,9294225,11477
India,2023-09-10,763,33,674,334,33,91140,2191924,42539
India,2023-07-06,513,13,367,303,3,91595,11548673,31557
India,2023-01-21,914,25,119,456,48,34182,2913745,73348
India,2023-06-01,562,56,447,244,5,82984,4908230,91543
India,2023-06-12,746,78,599,308,13,59901,3001823,99199
India,2023-02-11,196,96,635,337,49,44582,2645809,53669
India,2023-05-03,229,64,80,392,8,92106,15304697,41770
India,2023-08-02,778,27,528,441,46,88093,1990668,46169
India,2023-04-14,353,68,964,370,8,99263,15697859,30926
India,2023-01-12,663,1,796,498,36,78892,12641966,88313
India,2023-04-28,940,53,293,367,0,3644,6859470,38662
India,2023-08-14,97,15,20,166,25,92575,11393111,39388
India,2023-08-15,636,57,418,205,33,51254,4732112,48010
India,2023-08-07,987,3,692,350,48,4625,10036129,15776
India,2023-06-05,194,66,315,387,43,87275,18586905,29056
India,2023-05-21,382,73,555,195,29,80752,11060161,36658
India,2023-04-17,469,37,947,343,18,18463,13137151,94963
India,2023-08-10,614,11,212,171,46,99289,19670002,31615
India,2023-10-02,39,68,272,439,44,91673,9639107,42097
India,2023-09-19,863,71,973,288,23,75666,7648243,96169
India,2023-06-10,834,86,960,326,35,19711,12620283,20509
India,2023-07-04,722,64,602,133,23,50382,14418828,93825
India,2023-01-16,699,26,276,270,25,33585,10237927,73066
India,2023-10-22,318,41,878,169,27,78197,19397690,58217
India,2023-03-05,256,59,407,107,38,73661,8228617,85108
India,2023-03-15,471,19,476,256,12,77745,13512668,80190
India,2023-06-07,329,92,685,285,0,20767,9257703,36994
India,2023-04-30,861,54,698,226,14,35312,5035048,57357
India,2023-10-27,61,31,901,248,6,26291,4161668,14752
India,2023-09-10,261,38,211,11,13,55326,8003561,35072
India,2023-02-25,382,10,932,161,21,9268,9709460,60661
India,2023-05-12,137,24,254,233,34,71244,11852864,90128
India,2023-11-22,768,79,227,395,6,1587,10831466,80982
India,2023-06-25,151,84,704,364,35,70031,4213608,41212
India,2023-08-21,694,96,543,50,15,92560,7277187,33667
India,2023-09-02,412,59,654,133,1,5317,13293304,1536
India,2023-07-14,534,40,761,431,5,93661,6637439,9199
India,2023-04-02,502,15,131,489,32,39433,5557462,41049
India,2023-09-27,251,61,623,337,0,94198,9884140,37416
India,2023-10-21,273,74,453,336,42,88910,19942931,74518
India,2023-01-24,403,66,248,397,36,30625,16062924,22080
India,2023-06-29,908,5,319,56,16,20032,4625779,27853
India,2023-05-02,111,31,688,387,0,40843,19671959,9543
India,2023-01-15,211,42,446,376,33,45223,2664367,90727
India,2023-09-25,418,19,141,123,46,65986,16467341,83270
India,2023-01-22,209,54,371,127,5,23011,15890430,22018
India,2023-05-23,367,51,394,315,31,80458,14305661,19784
India,2023-08-02,663,70,62,476,16,98746,7535589,67921
India,2023-06-29,496,34,293,184,14,19495,8009020,31353
India,2023-02-22,990,43,858,413,36,75252,19277799,45818
India,2023-09-30,950,82,357,15,49,57278,18249314,7271
India,2023-10-24,293,54,535,263,42,49066,7856461,29640
India,2023-10-24,484,41,943,358,8,21144,14195076,99261
India,2023-05-09,27,58,92,374,5,34089,1850927,96983
India,2023-10-27,743,85,962,477,10,3495,17909972,17235
India,2023-02-27,453,74,243,21,46,37763,17925126,58531
India,2023-03-28,151,36,590,42,17,82744,2389480,1406
India,2023-01-22,148,50,926,297,42,12585,3873804,57621
India,2023-07-08,432,75,559,358,22,47357,1870456,76277
India,2023-03-15,871,82,490,109,49,65315,10497803,70352
India,2023-11-24,644,86,601,141,28,33457,17390808,84531
India,2023-10-01,758,50,490,103,23,34749,13391352,17124
India,2023-07-03,508,30,918,416,31,1775,4376171,72242
India,2023-11-02,392,4,466,29,14,6131,14334856,13048
India,2023-02-23,17,54,602,218,33,84441,12576861,7968
